,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,Year,Month,Day,Day_Of_Week,Week_Of_Year,CPA,CPC,CPL,RPC,Sales_ROI,CTR,CTR%,CVR,CVR%,LCR,LCR%,Profit,Profit%
523,Data Analytics Course,105.0,3880.0,246.63,19.0,8.0,0.08,1598.0,2024-11-13,Hyderabad,Mobile,Data Analytics Training,2024,11,13,Wednesday,46,30.83,2.35,12.98,199.75,6.48,0.03,2.71,0.08,7.62,0.42,42.0,5.48,547.93
524,Data Analytics Course,187.0,3842.0,214.35,28.0,5.0,0.03,1596.0,2024-11-13,Hyderabad,Mobile,Online Data Analytic,2024,11,13,Wednesday,46,42.87,1.15,7.66,319.2,7.45,0.05,4.87,0.03,2.67,0.18,18.0,6.45,644.58
525,Data Analytics Course,153.0,3143.0,244.73,12.0,10.0,0.07,1365.0,2024-11-15,Hyderabad,Mobile,Online Data Analytic,2024,11,15,Friday,46,24.47,1.6,20.39,136.5,5.58,0.05,4.87,0.07,6.54,0.83,83.0,4.58,457.76
526,Data Analytics Course,143.0,5781.0,208.63,21.0,9.0,0.06,1443.0,2024-11-26,Hyderabad,Mobile,Data Analytics Online,2024,11,26,Tuesday,48,23.18,1.46,9.93,160.33,6.92,0.02,2.47,0.06,6.29,0.43,43.0,5.92,591.66
527,Data Analytics Course,183.0,3790.0,202.48,21.0,8.0,0.04,1215.0,2024-11-26,Hyderabad,Desktop,Data Analytics Training,2024,11,26,Tuesday,48,25.31,1.11,9.64,151.88,6.0,0.05,4.83,0.04,4.37,0.38,38.0,5.0,500.06
528,Data Analytics Course,172.0,4250.0,235.2,28.0,7.0,0.04,1036.0,2024-11-06,Hyderabad,Mobile,Learn Data Analytics,2024,11,6,Wednesday,45,33.6,1.37,8.4,148.0,4.4,0.04,4.05,0.04,4.07,0.25,25.0,3.4,340.48
529,Data Analytics Course,98.0,3800.0,240.45,16.0,3.0,0.03,1700.0,2024-01-11,Hyderabad,Desktop,Data Analytics Course,2024,1,11,Thursday,2,80.15,2.45,15.03,566.67,7.07,0.03,2.58,0.03,3.06,0.19,19.0,6.07,607.01
530,Data Analytics Course,87.0,4675.0,200.71,28.0,6.0,0.07,1428.0,2024-11-20,Hyderabad,Mobile,Analytics For Data,2024,11,20,Wednesday,47,33.45,2.31,7.17,238.0,7.11,0.02,1.86,0.07,6.9,0.21,21.0,6.11,611.47
531,Data Analytics Course,84.0,5711.0,216.02,13.0,6.0,0.07,1654.0,2024-11-17,Hyderabad,Desktop,Data Analytics Training,2024,11,17,Sunday,46,36.0,2.57,16.62,275.67,7.66,0.01,1.47,0.07,7.14,0.46,46.0,6.66,665.67
532,Data Analytics Course,151.0,3022.0,191.35,13.0,4.0,0.03,1133.0,2024-11-18,Hyderabad,Mobile,Learn Data Analytics,2024,11,18,Monday,47,47.84,1.27,14.72,283.25,5.92,0.05,5.0,0.03,2.65,0.31,31.0,4.92,492.11
533,Data Analytics Course,113.0,5407.0,203.23,15.0,9.0,0.08,1745.0,2024-11-16,Hyderabad,Desktop,Data Analytics Training,2024,11,16,Saturday,46,22.58,1.8,13.55,193.89,8.59,0.02,2.09,0.08,7.96,0.6,60.0,7.59,758.63
534,Data Analytics Course,89.0,5095.0,202.21,22.0,4.0,0.04,1065.0,2024-07-11,Hyderabad,Tablet,Data Analytics Course,2024,7,11,Thursday,28,50.55,2.27,9.19,266.25,5.27,0.02,1.75,0.04,4.49,0.18,18.0,4.27,426.68
535,Data Analytics Course,174.0,3587.0,217.67,10.0,7.0,0.04,1226.0,2024-11-22,Hyderabad,Mobile,Data Analytics Training,2024,11,22,Friday,47,31.1,1.25,21.77,175.14,5.63,0.05,4.85,0.04,4.02,0.7,70.0,4.63,463.24
536,Data Analytics Course,166.0,5524.0,205.53,25.0,7.0,0.04,1241.0,2024-11-24,Hyderabad,Mobile,Analytics For Data,2024,11,24,Sunday,47,29.36,1.24,8.22,177.29,6.04,0.03,3.01,0.04,4.22,0.28,28.0,5.04,503.8
537,Data Analytics Course,196.0,3777.0,246.52,20.0,5.0,0.03,1159.0,2024-11-15,Hyderabad,Desktop,Data Analytics Course,2024,11,15,Friday,46,49.3,1.26,12.33,231.8,4.7,0.05,5.19,0.03,2.55,0.25,25.0,3.7,370.14
538,Data Analytics Course,97.0,3480.0,233.32,22.0,3.0,0.03,1008.0,2024-11-28,Hyderabad,Desktop,Data Analytics Online,2024,11,28,Thursday,48,77.77,2.41,10.61,336.0,4.32,0.03,2.79,0.03,3.09,0.14,14.0,3.32,332.02
539,Data Analytics Course,89.0,4200.0,200.98,23.0,8.0,0.09,1476.0,2024-11-23,Hyderabad,Mobile,Data Analytics Course,2024,11,23,Saturday,47,25.12,2.26,8.74,184.5,7.34,0.02,2.12,0.09,8.99,0.35,35.0,6.34,634.4
540,Data Analytics Course,130.0,5384.0,218.6,24.0,8.0,0.06,1943.0,2024-11-28,Hyderabad,Mobile,Learn Data Analytics,2024,11,28,Thursday,48,27.32,1.68,9.11,242.88,8.89,0.02,2.41,0.06,6.15,0.33,33.0,7.89,788.84
541,Data Analytics Course,103.0,4766.0,245.34,11.0,8.0,0.08,1488.0,2024-08-11,Hyderabad,Desktop,Analytics For Data,2024,8,11,Sunday,32,30.67,2.38,22.3,186.0,6.07,0.02,2.16,0.08,7.77,0.73,73.0,5.07,506.51
542,Data Analytics Course,138.0,3322.0,196.83,17.0,8.0,0.06,1498.65,2024-01-11,Hyderabad,Desktop,Online Data Analytic,2024,1,11,Thursday,2,24.6,1.43,11.58,187.33,7.61,0.04,4.15,0.06,5.8,0.47,47.0,6.61,661.39
543,Data Analytics Course,127.0,4625.0,207.62,17.0,3.0,0.02,1811.0,2024-11-17,Hyderabad,Desktop,Learn Data Analytics,2024,11,17,Sunday,46,69.21,1.63,12.21,603.67,8.72,0.03,2.75,0.02,2.36,0.18,18.0,7.72,772.27
544,Data Analytics Course,170.0,4689.0,195.98,26.0,6.0,0.04,1873.0,2024-11-14,Hyderabad,Desktop,Data Analytics Online,2024,11,14,Thursday,46,32.66,1.15,7.54,312.17,9.56,0.04,3.63,0.04,3.53,0.23,23.0,8.56,855.71
545,Data Analytics Course,115.0,3764.0,197.47,20.0,5.0,0.04,1952.0,2024-11-27,Hyderabad,Desktop,Learn Data Analytics,2024,11,27,Wednesday,48,39.49,1.72,9.87,390.4,9.89,0.03,3.06,0.04,4.35,0.25,25.0,8.89,888.5
546,Data Analytics Course,132.0,3365.0,198.01,17.0,9.0,0.07,1161.0,2024-11-14,Hyderabad,Desktop,Analytics For Data,2024,11,14,Thursday,46,22.0,1.5,11.65,129.0,5.86,0.04,3.92,0.07,6.82,0.53,53.0,4.86,486.33
547,Data Analytics Course,168.0,3392.0,230.77,15.0,9.0,0.05,1504.0,2024-11-11,Hyderabad,Mobile,Online Data Analytic,2024,11,11,Monday,46,25.64,1.37,15.38,167.11,6.52,0.05,4.95,0.05,5.36,0.6,60.0,5.52,551.73
548,Data Analytics Course,145.0,5978.0,223.3,30.0,10.0,0.07,1859.0,2024-11-20,Hyderabad,Mobile,Online Data Analytic,2024,11,20,Wednesday,47,22.33,1.54,7.44,185.9,8.33,0.02,2.43,0.07,6.9,0.33,33.0,7.33,732.51
549,Data Analytics Course,163.0,3340.0,217.35,26.0,7.0,0.04,1751.0,2024-11-24,Hyderabad,Tablet,Data Analytics Training,2024,11,24,Sunday,47,31.05,1.33,8.36,250.14,8.06,0.05,4.88,0.04,4.29,0.27,27.0,7.06,705.61
550,Data Analytics Course,84.0,4407.0,192.52,19.0,10.0,0.12,1221.0,2024-03-11,Hyderabad,Tablet,Learn Data Analytics,2024,3,11,Monday,11,19.25,2.29,10.13,122.1,6.34,0.02,1.91,0.12,11.9,0.53,53.0,5.34,534.22
551,Data Analytics Course,124.0,3180.0,180.8,17.0,6.0,0.05,1822.0,2024-11-11,Hyderabad,Mobile,Online Data Analytic,2024,11,11,Monday,46,30.13,1.46,10.64,303.67,10.08,0.04,3.9,0.05,4.84,0.35,35.0,9.08,907.74
552,Data Analytics Course,162.0,4947.0,233.76,23.0,6.0,0.04,1973.0,2024-11-15,Hyderabad,Tablet,Data Analytics Course,2024,11,15,Friday,46,38.96,1.44,10.16,328.83,8.44,0.03,3.27,0.04,3.7,0.26,26.0,7.44,744.03
553,Data Analytics Course,119.0,4480.0,184.25,20.0,3.0,0.03,1985.0,2024-11-22,Hyderabad,Mobile,Online Data Analytic,2024,11,22,Friday,47,61.42,1.55,9.21,661.67,10.77,0.03,2.66,0.03,2.52,0.15,15.0,9.77,977.34
554,Data Analytics Course,151.0,5595.0,246.66,24.0,4.0,0.03,1921.0,2024-11-29,Hyderabad,Desktop,Learn Data Analytics,2024,11,29,Friday,48,61.66,1.63,10.28,480.25,7.79,0.03,2.7,0.03,2.65,0.17,17.0,6.79,678.8
555,Data Analytics Course,190.0,4808.0,199.94,16.0,6.0,0.03,1454.0,2024-03-11,Hyderabad,Desktop,Data Analytics Online,2024,3,11,Monday,11,33.32,1.05,12.5,242.33,7.27,0.04,3.95,0.03,3.16,0.38,38.0,6.27,627.22
556,Data Analytics Course,138.0,3382.0,204.12,27.0,7.0,0.05,1386.0,2024-11-05,Hyderabad,Tablet,Learn Data Analytics,2024,11,5,Tuesday,45,29.16,1.48,7.56,198.0,6.79,0.04,4.08,0.05,5.07,0.26,26.0,5.79,579.01
557,Data Analytics Course,100.0,4643.0,214.46,16.0,9.0,0.09,1179.0,2024-03-11,Hyderabad,Tablet,Online Data Analytic,2024,3,11,Monday,11,23.83,2.14,13.4,131.0,5.5,0.02,2.15,0.09,9.0,0.56,56.0,4.5,449.75
558,Data Analytics Course,187.0,5400.0,210.0,14.0,7.0,0.04,1945.0,2024-11-15,Hyderabad,Desktop,Analytics For Data,2024,11,15,Friday,46,30.0,1.12,15.0,277.86,9.26,0.03,3.46,0.04,3.74,0.5,50.0,8.26,826.19
559,Data Analytics Course,176.0,3400.0,191.5,29.0,3.0,0.02,1429.0,2024-11-28,Hyderabad,Mobile,Online Data Analytic,2024,11,28,Thursday,48,63.83,1.09,6.6,476.33,7.46,0.05,5.18,0.02,1.7,0.1,10.0,6.46,646.21
560,Data Analytics Course,117.0,4223.0,215.09,28.0,6.0,0.05,1489.0,2024-10-11,Hyderabad,Mobile,Data Analytics Training,2024,10,11,Friday,41,35.85,1.84,7.68,248.17,6.92,0.03,2.77,0.05,5.13,0.21,21.0,5.92,592.27
561,Data Analytics Course,196.0,4523.28,206.31,24.0,8.0,0.04,1426.0,2024-11-23,Hyderabad,Tablet,Data Analytics Online,2024,11,23,Saturday,47,25.79,1.05,8.6,178.25,6.91,0.04,4.33,0.04,4.08,0.33,33.0,5.91,591.19
562,Data Analytics Course,155.0,3864.0,222.17,12.0,3.0,0.02,1407.0,2024-11-21,Hyderabad,Mobile,Data Analytics Training,2024,11,21,Thursday,47,74.06,1.43,18.51,469.0,6.33,0.04,4.01,0.02,1.94,0.25,25.0,5.33,533.3
563,Data Analytics Course,188.0,3838.0,240.99,15.0,3.0,0.02,1951.0,2024-11-10,Hyderabad,Mobile,Data Analytics Course,2024,11,10,Sunday,45,80.33,1.28,16.07,650.33,8.1,0.05,4.9,0.02,1.6,0.2,20.0,7.1,709.58
564,Data Analytics Course,81.0,5659.0,222.98,25.0,4.0,0.05,1654.0,2024-11-19,Hyderabad,Tablet,Data Analytics Online,2024,11,19,Tuesday,47,55.74,2.75,8.92,413.5,7.42,0.01,1.43,0.05,4.94,0.16,16.0,6.42,641.77
565,Data Analytics Course,125.0,4794.0,215.09,28.0,7.0,0.06,1453.0,2024-11-22,Hyderabad,Desktop,Data Analytics Online,2024,11,22,Friday,47,30.73,1.72,7.68,207.57,6.76,0.03,2.61,0.06,5.6,0.25,25.0,5.76,575.53
566,Data Analytics Course,158.0,5214.0,222.28,21.0,3.0,0.02,1630.0,2024-11-03,Hyderabad,Desktop,Data Analytics Course,2024,11,3,Sunday,44,74.09,1.41,10.58,543.33,7.33,0.03,3.03,0.02,1.9,0.14,14.0,6.33,633.31
567,Data Analytics Course,133.0,5762.0,196.02,10.0,5.0,0.04,1498.65,2024-03-11,Hyderabad,Tablet,Data Analytics Course,2024,3,11,Monday,11,39.2,1.47,19.6,299.73,7.65,0.02,2.31,0.04,3.76,0.5,50.0,6.65,664.54
568,Data Analytics Course,128.0,5026.0,239.88,15.0,9.0,0.07,1745.0,2024-11-25,Hyderabad,Mobile,Analytics For Data,2024,11,25,Monday,48,26.65,1.87,15.99,193.89,7.27,0.03,2.55,0.07,7.03,0.6,60.0,6.27,627.45
569,Data Analytics Course,148.0,3883.0,181.4,30.0,4.0,0.03,1966.0,2024-11-16,Hyderabad,Desktop,Analytics For Data,2024,11,16,Saturday,46,45.35,1.23,6.05,491.5,10.84,0.04,3.81,0.03,2.7,0.13,13.0,9.84,983.79
570,Data Analytics Course,92.0,4605.0,234.69,29.0,3.0,0.03,1264.0,2024-11-30,Hyderabad,Mobile,Data Analytics Training,2024,11,30,Saturday,48,78.23,2.55,8.09,421.33,5.39,0.02,2.0,0.03,3.26,0.1,10.0,4.39,438.58
571,Data Analytics Course,147.0,4523.28,205.83,25.0,8.0,0.05,1728.0,2024-02-11,Hyderabad,Desktop,Data Analytics Course,2024,2,11,Sunday,6,25.73,1.4,8.23,216.0,8.4,0.03,3.25,0.05,5.44,0.32,32.0,7.4,739.53
572,Data Analytics Course,136.0,5454.0,247.7,13.0,6.0,0.04,1687.0,2024-06-11,Hyderabad,Mobile,Data Analytics Online,2024,6,11,Tuesday,24,41.28,1.82,19.05,281.17,6.81,0.02,2.49,0.04,4.41,0.46,46.0,5.81,581.07
573,Data Analytics Course,132.0,4957.0,220.43,28.0,6.0,0.05,1218.0,2024-11-03,Hyderabad,Mobile,Online Data Analytic,2024,11,3,Sunday,44,36.74,1.67,7.87,203.0,5.53,0.03,2.66,0.05,4.55,0.21,21.0,4.53,452.56
574,Data Analytics Course,173.0,4523.28,241.61,28.0,3.0,0.02,1191.0,2024-11-13,Hyderabad,Tablet,Learn Data Analytics,2024,11,13,Wednesday,46,80.54,1.4,8.63,397.0,4.93,0.04,3.82,0.02,1.73,0.11,11.0,3.93,392.94
575,Data Analytics Course,85.0,4747.0,224.35,26.0,5.0,0.06,1087.0,2024-11-01,Hyderabad,Tablet,Data Analytics Course,2024,11,1,Friday,44,44.87,2.64,8.63,217.4,4.85,0.02,1.79,0.06,5.88,0.19,19.0,3.85,384.51
576,Data Analytics Course,129.0,5874.0,200.17,12.0,5.0,0.04,1405.0,2024-11-29,Hyderabad,Tablet,Online Data Analytic,2024,11,29,Friday,48,40.03,1.55,16.68,281.0,7.02,0.02,2.2,0.04,3.88,0.42,42.0,6.02,601.9
577,Data Analytics Course,181.0,4730.0,243.35,16.0,4.0,0.02,1975.0,2024-11-20,Hyderabad,Mobile,Online Data Analytic,2024,11,20,Wednesday,47,60.84,1.34,15.21,493.75,8.12,0.04,3.83,0.02,2.21,0.25,25.0,7.12,711.59
578,Data Analytics Course,85.0,5341.0,249.64,21.0,6.0,0.07,1388.0,2024-10-11,Hyderabad,Mobile,Online Data Analytic,2024,10,11,Friday,41,41.61,2.94,11.89,231.33,5.56,0.02,1.59,0.07,7.06,0.29,29.0,4.56,456.0
579,Data Analytics Course,92.0,4327.0,188.6,14.0,7.0,0.08,1140.0,2024-11-22,Hyderabad,Tablet,Data Analytics Training,2024,11,22,Friday,47,26.94,2.05,13.47,162.86,6.04,0.02,2.13,0.08,7.61,0.5,50.0,5.04,504.45
580,Data Analytics Course,192.0,4523.28,180.82,27.0,4.0,0.02,1847.0,2024-11-09,Hyderabad,Mobile,Data Analytics Training,2024,11,9,Saturday,45,45.2,0.94,6.7,461.75,10.21,0.04,4.24,0.02,2.08,0.15,15.0,9.21,921.46
581,Data Analytics Course,146.0,4484.0,194.67,27.0,9.0,0.06,1234.0,2024-02-11,Hyderabad,Tablet,Data Analytics Training,2024,2,11,Sunday,6,21.63,1.33,7.21,137.11,6.34,0.03,3.26,0.06,6.16,0.33,33.0,5.34,533.89
582,Data Analytics Course,178.0,4311.0,205.46,18.0,4.0,0.02,1671.0,2024-11-18,Hyderabad,Tablet,Analytics For Data,2024,11,18,Monday,47,51.36,1.15,11.41,417.75,8.13,0.04,4.13,0.02,2.25,0.22,22.0,7.13,713.3
583,Data Analytics Course,197.0,3009.0,233.44,22.0,9.0,0.05,1374.0,2024-11-18,Hyderabad,Tablet,Analytics For Data,2024,11,18,Monday,47,25.94,1.18,10.61,152.67,5.89,0.07,6.55,0.05,4.57,0.41,41.0,4.89,488.59
584,Data Analytics Course,176.0,3110.0,205.23,23.0,5.0,0.03,1746.0,2024-11-19,Hyderabad,Desktop,Online Data Analytic,2024,11,19,Tuesday,47,41.05,1.17,8.92,349.2,8.51,0.06,5.66,0.03,2.84,0.22,22.0,7.51,750.75
585,Data Analytics Course,98.0,3365.0,224.28,27.0,9.0,0.09,1108.0,2024-11-27,Hyderabad,Desktop,Data Analytics Training,2024,11,27,Wednesday,48,24.92,2.29,8.31,123.11,4.94,0.03,2.91,0.09,9.18,0.33,33.0,3.94,394.03
586,Data Analytics Course,105.0,3274.0,187.89,24.0,4.0,0.04,1360.0,2024-09-11,Hyderabad,Desktop,Learn Data Analytics,2024,9,11,Wednesday,37,46.97,1.79,7.83,340.0,7.24,0.03,3.21,0.04,3.81,0.17,17.0,6.24,623.83
587,Data Analytics Course,113.0,3231.0,210.13,19.0,10.0,0.09,1234.0,2024-11-15,Hyderabad,Desktop,Online Data Analytic,2024,11,15,Friday,46,21.01,1.86,11.06,123.4,5.87,0.03,3.5,0.09,8.85,0.53,53.0,4.87,487.26
588,Data Analytics Course,138.96,3440.0,246.53,13.0,10.0,0.07,1217.0,2024-11-27,Hyderabad,Tablet,Online Data Analytic,2024,11,27,Wednesday,48,24.65,1.77,18.96,121.7,4.94,0.04,4.04,0.07,7.2,0.77,77.0,3.94,393.65
589,Data Analytics Course,88.0,5196.0,197.32,26.0,5.0,0.06,1438.0,2024-03-11,Hyderabad,Desktop,Online Data Analytic,2024,3,11,Monday,11,39.46,2.24,7.59,287.6,7.29,0.02,1.69,0.06,5.68,0.19,19.0,6.29,628.77
590,Data Analytics Course,106.0,5321.0,239.76,11.0,7.0,0.07,1910.0,2024-11-24,Hyderabad,Desktop,Data Analytics Training,2024,11,24,Sunday,47,34.25,2.26,21.8,272.86,7.97,0.02,1.99,0.07,6.6,0.64,64.0,6.97,696.63
591,Data Analytics Course,148.0,5841.0,243.09,15.0,7.0,0.05,1535.0,2024-11-29,Hyderabad,Mobile,Data Analytics Online,2024,11,29,Friday,48,34.73,1.64,16.21,219.29,6.31,0.03,2.53,0.05,4.73,0.47,47.0,5.31,531.45
592,Data Analytics Course,174.0,4523.28,227.96,25.0,5.0,0.03,1566.0,2024-11-15,Hyderabad,Tablet,Online Data Analytic,2024,11,15,Friday,46,45.59,1.31,9.12,313.2,6.87,0.04,3.85,0.03,2.87,0.2,20.0,5.87,586.96
593,Data Analytics Course,196.0,5776.0,227.24,30.0,4.0,0.02,1498.65,2024-11-04,Hyderabad,Mobile,Data Analytics Training,2024,11,4,Monday,45,56.81,1.16,7.57,374.66,6.6,0.03,3.39,0.02,2.04,0.13,13.0,5.6,559.5
594,Data Analytics Course,128.0,4729.0,243.45,25.0,9.0,0.07,1782.0,2024-11-23,Hyderabad,Desktop,Learn Data Analytics,2024,11,23,Saturday,47,27.05,1.9,9.74,198.0,7.32,0.03,2.71,0.07,7.03,0.36,36.0,6.32,631.98
595,Data Analytics Course,163.0,5371.0,215.89,29.0,7.0,0.04,1906.0,2024-05-11,Hyderabad,Tablet,Data Analytics Course,2024,5,11,Saturday,19,30.84,1.32,7.44,272.29,8.83,0.03,3.03,0.04,4.29,0.24,24.0,7.83,782.86
596,Data Analytics Course,183.0,5268.0,203.65,17.0,5.0,0.03,1731.0,2024-12-11,Hyderabad,Mobile,Learn Data Analytics,2024,12,11,Wednesday,50,40.73,1.11,11.98,346.2,8.5,0.03,3.47,0.03,2.73,0.29,29.0,7.5,749.99
597,Data Analytics Course,196.0,5386.0,224.31,23.0,4.0,0.02,1423.0,2024-11-30,Hyderabad,Tablet,Learn Data Analytics,2024,11,30,Saturday,48,56.08,1.14,9.75,355.75,6.34,0.04,3.64,0.02,2.04,0.17,17.0,5.34,534.39
598,Data Analytics Course,121.0,4432.0,218.71,25.0,10.0,0.08,1568.0,2024-11-13,Hyderabad,Desktop,Analytics For Data,2024,11,13,Wednesday,46,21.87,1.81,8.75,156.8,7.17,0.03,2.73,0.08,8.26,0.4,40.0,6.17,616.93
599,Data Analytics Course,174.0,3031.0,242.32,25.0,6.0,0.03,1381.0,2024-08-11,Hyderabad,Mobile,Online Data Analytic,2024,8,11,Sunday,32,40.39,1.39,9.69,230.17,5.7,0.06,5.74,0.03,3.45,0.24,24.0,4.7,469.91
600,Data Analytics Course,142.0,5999.0,214.05,27.0,6.52,0.05,1064.0,2024-11-21,Hyderabad,Desktop,Analytics For Data,2024,11,21,Thursday,47,32.83,1.51,7.93,163.19,4.97,0.02,2.37,0.05,4.59,0.24,24.0,3.97,397.08
601,Data Analytics Course,118.0,3274.0,222.62,10.0,3.0,0.03,1716.0,2024-11-09,Hyderabad,Tablet,Analytics For Data,2024,11,9,Saturday,45,74.21,1.89,22.26,572.0,7.71,0.04,3.6,0.03,2.54,0.3,30.0,6.71,670.82
602,Data Analytics Course,118.0,5889.0,193.01,17.0,10.0,0.08,1789.0,2024-10-11,Hyderabad,Desktop,Online Data Analytic,2024,10,11,Friday,41,19.3,1.64,11.35,178.9,9.27,0.02,2.0,0.08,8.47,0.59,59.0,8.27,826.89
603,Data Analytics Course,149.0,5601.0,222.01,15.0,6.0,0.04,1514.0,2024-11-25,Hyderabad,Desktop,Analytics For Data,2024,11,25,Monday,48,37.0,1.49,14.8,252.33,6.82,0.03,2.66,0.04,4.03,0.4,40.0,5.82,581.95
604,Data Analytics Course,127.0,4295.0,212.6,26.0,10.0,0.08,1713.0,2024-11-19,Hyderabad,Tablet,Data Analytics Course,2024,11,19,Tuesday,47,21.26,1.67,8.18,171.3,8.06,0.03,2.96,0.08,7.87,0.38,38.0,7.06,705.74
605,Data Analytics Course,195.0,5135.0,226.37,17.0,3.0,0.02,1498.65,2024-11-24,Hyderabad,Desktop,Data Analytics Training,2024,11,24,Sunday,47,75.46,1.16,13.32,499.55,6.62,0.04,3.8,0.02,1.54,0.18,18.0,5.62,562.04
606,Data Analytics Course,173.0,5233.0,229.38,28.0,7.0,0.04,1322.0,2024-11-16,Hyderabad,Mobile,Learn Data Analytics,2024,11,16,Saturday,46,32.77,1.33,8.19,188.86,5.76,0.03,3.31,0.04,4.05,0.25,25.0,4.76,476.34
607,Data Analytics Course,131.0,5727.0,218.65,28.0,4.0,0.03,1631.0,2024-07-11,Hyderabad,Mobile,Data Analytics Training,2024,7,11,Thursday,28,54.66,1.67,7.81,407.75,7.46,0.02,2.29,0.03,3.05,0.14,14.0,6.46,645.94
608,Data Analytics Course,105.0,4691.0,213.15,21.0,3.0,0.03,1276.0,2024-11-22,Hyderabad,Desktop,Analytics For Data,2024,11,22,Friday,47,71.05,2.03,10.15,425.33,5.99,0.02,2.24,0.03,2.86,0.14,14.0,4.99,498.64
609,Data Analytics Course,104.0,3409.0,207.63,19.0,4.0,0.04,1195.0,2024-11-16,Hyderabad,Mobile,Analytics For Data,2024,11,16,Saturday,46,51.91,2.0,10.93,298.75,5.76,0.03,3.05,0.04,3.85,0.21,21.0,4.76,475.54
610,Data Analytics Course,139.0,4333.0,230.05,19.0,6.0,0.04,1407.0,2024-11-21,Hyderabad,Desktop,Analytics For Data,2024,11,21,Thursday,47,38.34,1.66,12.11,234.5,6.12,0.03,3.21,0.04,4.32,0.32,32.0,5.12,511.61
611,Data Analytics Course,110.0,4430.0,197.84,23.0,5.0,0.05,1498.65,2024-11-15,Hyderabad,Mobile,Learn Data Analytics,2024,11,15,Friday,46,39.57,1.8,8.6,299.73,7.58,0.02,2.48,0.05,4.55,0.22,22.0,6.58,657.51
612,Data Analytics Course,193.0,4860.0,181.27,14.0,5.0,0.03,1498.65,2024-11-16,Hyderabad,Desktop,Online Data Analytic,2024,11,16,Saturday,46,36.25,0.94,12.95,299.73,8.27,0.04,3.97,0.03,2.59,0.36,36.0,7.27,726.75
613,Data Analytics Course,109.0,4396.0,188.6,11.0,10.0,0.09,1451.0,2024-11-18,Hyderabad,Mobile,Data Analytics Training,2024,11,18,Monday,47,18.86,1.73,17.15,145.1,7.69,0.02,2.48,0.09,9.17,0.91,91.0,6.69,669.35
614,Data Analytics Course,141.0,5000.0,223.7,29.0,10.0,0.07,1909.0,2024-12-11,Hyderabad,Tablet,Data Analytics Online,2024,12,11,Wednesday,50,22.37,1.59,7.71,190.9,8.53,0.03,2.82,0.07,7.09,0.34,34.0,7.53,753.38
615,Data Analytics Course,182.0,3487.0,211.71,23.0,7.0,0.04,1027.0,2024-11-24,Hyderabad,Mobile,Data Analytics Online,2024,11,24,Sunday,47,30.24,1.16,9.2,146.71,4.85,0.05,5.22,0.04,3.85,0.3,30.0,3.85,385.1
616,Data Analytics Course,179.0,4236.0,245.01,23.0,7.0,0.04,1822.0,2024-07-11,Hyderabad,Mobile,Learn Data Analytics,2024,7,11,Thursday,28,35.0,1.37,10.65,260.29,7.44,0.04,4.23,0.04,3.91,0.3,30.0,6.44,643.64
617,Data Analytics Course,89.0,5349.0,215.09,20.0,8.0,0.09,1371.0,2024-11-28,Hyderabad,Tablet,Data Analytics Online,2024,11,28,Thursday,48,26.89,2.42,10.75,171.38,6.37,0.02,1.66,0.09,8.99,0.4,40.0,5.37,537.41
618,Data Analytics Course,181.0,5678.0,226.89,22.0,10.0,0.06,1992.0,2024-02-11,Hyderabad,Tablet,Data Analytics Training,2024,2,11,Sunday,6,22.69,1.25,10.31,199.2,8.78,0.03,3.19,0.06,5.52,0.45,45.0,7.78,777.96
619,Data Analytics Course,85.0,5247.0,219.97,15.0,7.0,0.08,1612.0,2024-11-20,Hyderabad,Desktop,Analytics For Data,2024,11,20,Wednesday,47,31.42,2.59,14.66,230.29,7.33,0.02,1.62,0.08,8.24,0.47,47.0,6.33,632.83
620,Data Analytics Course,179.0,3685.0,202.66,15.0,6.52,0.04,1634.0,2024-11-18,Hyderabad,Desktop,Data Analytics Course,2024,11,18,Monday,47,31.08,1.13,13.51,250.61,8.06,0.05,4.86,0.04,3.64,0.43,43.0,7.06,706.28
621,Data Analytics Course,172.0,5862.0,202.0,23.0,4.0,0.02,1469.0,2024-11-28,Hyderabad,Desktop,Online Data Analytic,2024,11,28,Thursday,48,50.5,1.17,8.78,367.25,7.27,0.03,2.93,0.02,2.33,0.17,17.0,6.27,627.23
622,Data Analytics Course,196.0,5040.0,197.08,11.0,9.0,0.05,1774.0,2024-11-22,Hyderabad,Desktop,Data Analytics Course,2024,11,22,Friday,47,21.9,1.01,17.92,197.11,9.0,0.04,3.89,0.05,4.59,0.82,82.0,8.0,800.14
623,Data Analytics Course,138.96,3423.0,223.95,30.0,4.0,0.03,1480.0,2024-03-11,Hyderabad,Desktop,Analytics For Data,2024,3,11,Monday,11,55.99,1.61,7.46,370.0,6.61,0.04,4.06,0.03,2.88,0.13,13.0,5.61,560.86
624,Data Analytics Course,135.0,5981.0,228.66,26.0,6.0,0.04,1515.0,2024-11-12,Hyderabad,Desktop,Data Analytics Training,2024,11,12,Tuesday,46,38.11,1.69,8.79,252.5,6.63,0.02,2.26,0.04,4.44,0.23,23.0,5.63,562.56
